position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
BINANCE-1-001,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240401-200000-001-000-1,O-20240401-230000-001-000-2,BUY,FLAT,0.000000,0.071578,2024-04-01 20:00:00+00:00,1712012400000000000,2024-04-01 23:00:00+00:00,10800000000000.0,69853.869999999,69040.0,['9.94174543 USDT'],-0.01165,-68.19693229 USDT
BINANCE-1-002,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240401-230000-001-000-3,O-20240402-040000-001-000-4,SELL,FLAT,0.000000,0.072422,2024-04-01 23:00:00+00:00,1712030400000000000,2024-04-02 04:00:00+00:00,18000000000000.0,69040.0,66120.75,['9.78861184 USDT'],0.04228,201.62931166 USDT
BINANCE-1-003,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-040000-001-000-5,O-20240402-120000-001-000-6,BUY,FLAT,0.000000,0.075619,2024-04-02 04:00:00+00:00,1712059200000000000,2024-04-02 12:00:00+00:00,28800000000000.0,66120.75,66249.83,['10.00973088 USDT'],0.00195,-0.24883036 USDT
BINANCE-1-004,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-120000-001-000-7,O-20240402-190000-001-000-8,SELL,FLAT,0.000000,0.075472,2024-04-02 12:00:00+00:00,1712084400000000000,2024-04-02 19:00:00+00:00,25200000000000.0,66249.83,65692.77,['9.95797191 USDT'],0.00841,32.08446041 USDT
BINANCE-1-005,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-190000-001-000-9,O-20240403-000000-001-000-10,BUY,FLAT,0.000000,0.076112,2024-04-02 19:00:00+00:00,1712102400000000000,2024-04-03 00:00:00+00:00,18000000000000.0,65692.77,65387.99,['9.97681880 USDT'],-0.00464,-33.17423416 USDT
BINANCE-1-006,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-000000-001-000-11,O-20240403-120000-001-000-12,SELL,FLAT,0.000000,0.076467,2024-04-03 00:00:00+00:00,1712145600000000000,2024-04-03 12:00:00+00:00,43200000000000.0,65387.99,65635.009999999,['10.01893574 USDT'],-0.00378,-28.90781408 USDT
BINANCE-1-007,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-120000-001-000-13,O-20240403-190000-001-000-14,BUY,FLAT,0.000000,0.076179,2024-04-03 12:00:00+00:00,1712170800000000000,2024-04-03 19:00:00+00:00,25200000000000.0,65635.009999999,65935.479999999,['10.02290836 USDT'],0.00458,12.86659577 USDT
BINANCE-1-008,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-190000-001-000-15,O-20240403-220000-001-000-16,SELL,FLAT,0.000000,0.075832,2024-04-03 19:00:00+00:00,1712181600000000000,2024-04-03 22:00:00+00:00,10800000000000.0,65935.479999999,66354.83,['10.03183879 USDT'],-0.00636,-41.83198799 USDT
BINANCE-1-009,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-220000-001-000-17,O-20240404-050000-001-000-18,BUY,FLAT,0.000000,0.075352,2024-04-03 22:00:00+00:00,1712206800000000000,2024-04-04 05:00:00+00:00,25200000000000.0,66354.83,66290.32,['9.99507734 USDT'],-0.00097,-14.85603486 USDT
BINANCE-1-010,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-050000-001-000-19,O-20240404-090000-001-000-20,SELL,FLAT,0.000000,0.075426,2024-04-04 05:00:00+00:00,1712221200000000000,2024-04-04 09:00:00+00:00,14400000000000.0,66290.32,66273.369999999,['9.99874889 USDT'],0.00026,-8.72027819 USDT
BINANCE-1-011,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-090000-001-000-21,O-20240404-110000-001-000-22,BUY,FLAT,0.000000,0.075445,2024-04-04 09:00:00+00:00,1712228400000000000,2024-04-04 11:00:00+00:00,7200000000000.0,66273.369999999,66353.67,['10.00604703 USDT'],0.00121,-3.94781353 USDT
BINANCE-1-012,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-110000-001-000-23,O-20240404-220000-001-000-24,SELL,FLAT,0.000000,0.075354,2024-04-04 11:00:00+00:00,1712268000000000000,2024-04-04 22:00:00+00:00,39600000000000.0,66353.67,67889.2,['10.11573723 USDT'],-0.02314,-125.82406485 USDT
BINANCE-1-013,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-220000-001-000-25,O-20240405-140000-001-000-26,BUY,FLAT,0.000000,0.073649,2024-04-04 22:00:00+00:00,1712325600000000000,2024-04-05 14:00:00+00:00,57600000000000.0,67889.2,67628.2,['9.98072099 USDT'],-0.00384,-29.20310999 USDT
BINANCE-1-014,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-140000-001-000-27,O-20240405-160000-001-000-28,SELL,FLAT,0.000000,0.073934,2024-04-05 14:00:00+00:00,1712332800000000000,2024-04-05 16:00:00+00:00,7200000000000.0,67628.2,67629.009999999,['10.00010657 USDT'],-1e-05,-10.05999311 USDT
BINANCE-1-015,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-160000-001-000-29,O-20240405-180000-001-000-30,BUY,FLAT,0.000000,0.073933,2024-04-05 16:00:00+00:00,1712340000000000000,2024-04-05 18:00:00+00:00,7200000000000.0,67629.009999999,67643.479999999,['10.00110101 USDT'],0.00021,-8.93129050 USDT
BINANCE-1-016,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-180000-001-000-31,O-20240406-000000-001-000-32,SELL,FLAT,0.000000,0.073917,2024-04-05 18:00:00+00:00,1712361600000000000,2024-04-06 00:00:00+00:00,21600000000000.0,67643.479999999,67900.57,['10.01900954 USDT'],-0.0038,-29.02233107 USDT
