client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240401-210000-001-000-1,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-001,BINANCE-1-001,BINANCE-001,BINANCE-1-001,MARKET,BUY,0.071555,GTC,False,False,0.071555,TAKER,69876.039999999,0.0,['4.99998004 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0b1fcd4c-ba04-4a2d-b180-98162c60172e,2024-04-01 21:00:00+00:00,2024-04-01 21:00:00+00:00
O-20240401-220000-001-000-2,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-002,BINANCE-1-001,BINANCE-001,BINANCE-1-002,MARKET,SELL,0.071555,GTC,True,False,0.071555,TAKER,69349.08,0.0,['4.96227342 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,564a3831-3115-4ec2-bbd7-7d52e9ab5919,2024-04-01 22:00:00+00:00,2024-04-01 22:00:00+00:00
O-20240401-220000-001-000-3,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-003,BINANCE-1-002,BINANCE-001,BINANCE-1-003,MARKET,SELL,0.072099,GTC,False,False,0.072099,TAKER,69349.08,0.0,['4.99999932 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,580eab95-4d26-4208-846c-d9b53061cdab,2024-04-01 22:00:00+00:00,2024-04-01 22:00:00+00:00
O-20240402-020000-001-000-4,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-004,BINANCE-1-002,BINANCE-001,BINANCE-1-004,MARKET,BUY,0.072099,GTC,True,False,0.072099,TAKER,66592.09,0.0,['4.80122310 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,65418972-90d9-454c-89ac-f9cd2ce22e5d,2024-04-02 02:00:00+00:00,2024-04-02 02:00:00+00:00
O-20240402-020000-001-000-5,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-005,BINANCE-1-003,BINANCE-001,BINANCE-1-005,MARKET,BUY,0.075084,GTC,False,False,0.075084,TAKER,66592.09,0.0,['5.00000049 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,72758ac5-b2b3-4fb0-8959-81a48940e65a,2024-04-02 02:00:00+00:00,2024-04-02 02:00:00+00:00
O-20240402-080000-001-000-6,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-006,BINANCE-1-003,BINANCE-001,BINANCE-1-006,MARKET,SELL,0.075084,GTC,True,False,0.075084,TAKER,66240.02,0.0,['4.97356566 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2c07e3bf-4700-4443-bb13-859a2f8bbceb,2024-04-02 08:00:00+00:00,2024-04-02 08:00:00+00:00
O-20240402-080000-001-000-7,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-007,BINANCE-1-004,BINANCE-001,BINANCE-1-007,MARKET,SELL,0.075483,GTC,False,False,0.075483,TAKER,66240.02,0.0,['4.99999543 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4115c138-6b67-4c8e-a8a6-89b736c101d9,2024-04-02 08:00:00+00:00,2024-04-02 08:00:00+00:00
O-20240402-120000-001-000-8,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-008,BINANCE-1-004,BINANCE-001,BINANCE-1-008,MARKET,BUY,0.075483,GTC,True,False,0.075483,TAKER,66249.83,0.0,['5.00073592 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8e12fae8-4cb9-410a-9233-671b1f963eb9,2024-04-02 12:00:00+00:00,2024-04-02 12:00:00+00:00
O-20240402-120000-001-000-9,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-009,BINANCE-1-005,BINANCE-001,BINANCE-1-009,MARKET,BUY,0.075472,GTC,False,False,0.075472,TAKER,66249.83,0.0,['5.00000717 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,153b6aa6-d38c-4fab-84ea-aa97e0ad5bf5,2024-04-02 12:00:00+00:00,2024-04-02 12:00:00+00:00
O-20240402-230000-001-000-10,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-010,BINANCE-1-005,BINANCE-001,BINANCE-1-010,MARKET,SELL,0.075472,GTC,True,False,0.075472,TAKER,64493.07,0.0,['4.86742098 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,78dcceef-4f6f-4289-b1b8-e676fb076978,2024-04-02 23:00:00+00:00,2024-04-02 23:00:00+00:00
O-20240402-230000-001-000-11,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-011,BINANCE-1-006,BINANCE-001,BINANCE-1-011,MARKET,SELL,0.077528,GTC,False,False,0.077528,TAKER,64493.07,0.0,['5.00001873 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,90c21617-e31e-4fe8-87db-e415e0afe5f1,2024-04-02 23:00:00+00:00,2024-04-02 23:00:00+00:00
O-20240403-050000-001-000-12,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-012,BINANCE-1-006,BINANCE-001,BINANCE-1-012,MARKET,BUY,0.077528,GTC,True,False,0.077528,TAKER,66052.0,0.0,['5.12087946 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,da5e4333-9d9d-41f0-8b5e-7663dc9d1a50,2024-04-03 05:00:00+00:00,2024-04-03 05:00:00+00:00
O-20240403-050000-001-000-13,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-013,BINANCE-1-007,BINANCE-001,BINANCE-1-013,MARKET,BUY,0.075698,GTC,False,False,0.075698,TAKER,66052.0,0.0,['5.00000430 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9c70b962-7fff-49f7-af83-0054f7554646,2024-04-03 05:00:00+00:00,2024-04-03 05:00:00+00:00
O-20240403-060000-001-000-14,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-014,BINANCE-1-007,BINANCE-001,BINANCE-1-014,MARKET,SELL,0.075698,GTC,True,False,0.075698,TAKER,66518.05,0.0,['5.03528335 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3eecbaaf-1169-4a37-b396-2917c6a0add0,2024-04-03 06:00:00+00:00,2024-04-03 06:00:00+00:00
O-20240403-060000-001-000-15,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-015,BINANCE-1-008,BINANCE-001,BINANCE-1-015,MARKET,SELL,0.075168,GTC,False,False,0.075168,TAKER,66518.05,0.0,['5.00002878 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,696bc5dc-73f9-44fa-8b00-8db9202276fa,2024-04-03 06:00:00+00:00,2024-04-03 06:00:00+00:00
O-20240403-080000-001-000-16,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-016,BINANCE-1-008,BINANCE-001,BINANCE-1-016,MARKET,BUY,0.075168,GTC,True,False,0.075168,TAKER,66518.039999999,0.0,['5.00002803 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9e323f43-a90d-4083-a6bf-042aa5e164cd,2024-04-03 08:00:00+00:00,2024-04-03 08:00:00+00:00
O-20240403-080000-001-000-17,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-017,BINANCE-1-009,BINANCE-001,BINANCE-1-017,MARKET,BUY,0.075168,GTC,False,False,0.075168,TAKER,66518.039999999,0.0,['5.00002803 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b924dae9-0a7c-4e55-95ba-c4e446fe8285,2024-04-03 08:00:00+00:00,2024-04-03 08:00:00+00:00
O-20240403-110000-001-000-18,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-018,BINANCE-1-009,BINANCE-001,BINANCE-1-018,MARKET,SELL,0.075168,GTC,True,False,0.075168,TAKER,65729.729999999,0.0,['4.94077234 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5dbeb93e-7211-4fae-b53f-8ba332727a55,2024-04-03 11:00:00+00:00,2024-04-03 11:00:00+00:00
O-20240403-110000-001-000-19,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-019,BINANCE-1-010,BINANCE-001,BINANCE-1-019,MARKET,SELL,0.076069,GTC,False,False,0.076069,TAKER,65729.729999999,0.0,['4.99999483 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f0ffbf7c-f875-48e5-aa0c-ea6ccc187a50,2024-04-03 11:00:00+00:00,2024-04-03 11:00:00+00:00
