position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
BINANCE-1-001,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240401-210000-001-000-1,O-20240401-220000-001-000-2,BUY,FLAT,0.000000,0.071555,2024-04-01 21:00:00+00:00,1712008800000000000,2024-04-01 22:00:00+00:00,3600000000000.0,69876.039999999,69349.08,['9.96225346 USDT'],-0.00754,-47.66887626 USDT
BINANCE-1-002,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240401-220000-001-000-3,O-20240402-020000-001-000-4,SELL,FLAT,0.000000,0.072099,2024-04-01 22:00:00+00:00,1712023200000000000,2024-04-02 02:00:00+00:00,14400000000000.0,69349.08,66592.09,['9.80122242 USDT'],0.03976,188.97499959 USDT
BINANCE-1-003,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-020000-001-000-5,O-20240402-080000-001-000-6,BUY,FLAT,0.000000,0.075084,2024-04-02 02:00:00+00:00,1712044800000000000,2024-04-02 08:00:00+00:00,21600000000000.0,66592.09,66240.02,['9.97356615 USDT'],-0.00529,-36.40839003 USDT
BINANCE-1-004,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-080000-001-000-7,O-20240402-120000-001-000-8,SELL,FLAT,0.000000,0.075483,2024-04-02 08:00:00+00:00,1712059200000000000,2024-04-02 12:00:00+00:00,14400000000000.0,66240.02,66249.83,['10.00073135 USDT'],-0.00015,-10.74121958 USDT
BINANCE-1-005,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-120000-001-000-9,O-20240402-230000-001-000-10,BUY,FLAT,0.000000,0.075472,2024-04-02 12:00:00+00:00,1712098800000000000,2024-04-02 23:00:00+00:00,39600000000000.0,66249.83,64493.07,['9.86742815 USDT'],-0.02652,-142.45361887 USDT
BINANCE-1-006,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-230000-001-000-11,O-20240403-050000-001-000-12,SELL,FLAT,0.000000,0.077528,2024-04-02 23:00:00+00:00,1712120400000000000,2024-04-03 05:00:00+00:00,21600000000000.0,64493.07,66052.0,['10.12089819 USDT'],-0.02417,-130.98162323 USDT
BINANCE-1-007,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-050000-001-000-13,O-20240403-060000-001-000-14,BUY,FLAT,0.000000,0.075698,2024-04-03 05:00:00+00:00,1712124000000000000,2024-04-03 06:00:00+00:00,3600000000000.0,66052.0,66518.05,['10.03528765 USDT'],0.00706,25.24376525 USDT
BINANCE-1-008,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-060000-001-000-15,O-20240403-080000-001-000-16,SELL,FLAT,0.000000,0.075168,2024-04-03 06:00:00+00:00,1712131200000000000,2024-04-03 08:00:00+00:00,7200000000000.0,66518.05,66518.039999999,['10.00005681 USDT'],0.0,-9.99930513 USDT
BINANCE-1-009,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-080000-001-000-17,O-20240403-110000-001-000-18,BUY,FLAT,0.000000,0.075168,2024-04-03 08:00:00+00:00,1712142000000000000,2024-04-03 11:00:00+00:00,10800000000000.0,66518.039999999,65729.729999999,['9.94080037 USDT'],-0.01185,-69.19648645 USDT
BINANCE-1-010,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-110000-001-000-19,O-20240403-150000-001-000-20,SELL,FLAT,0.000000,0.076069,2024-04-03 11:00:00+00:00,1712156400000000000,2024-04-03 15:00:00+00:00,14400000000000.0,65729.729999999,65790.21,['10.00459031 USDT'],-0.00092,-14.60524343 USDT
BINANCE-1-011,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-150000-001-000-21,O-20240403-190000-001-000-22,BUY,FLAT,0.000000,0.075999,2024-04-03 15:00:00+00:00,1712170800000000000,2024-04-03 19:00:00+00:00,14400000000000.0,65790.21,65935.479999999,['10.01102071 USDT'],0.00221,1.02935402 USDT
BINANCE-1-012,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-190000-001-000-23,O-20240403-220000-001-000-24,SELL,FLAT,0.000000,0.075832,2024-04-03 19:00:00+00:00,1712181600000000000,2024-04-03 22:00:00+00:00,10800000000000.0,65935.479999999,66354.83,['10.03183879 USDT'],-0.00636,-41.83198799 USDT
BINANCE-1-013,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-220000-001-000-25,O-20240404-040000-001-000-26,BUY,FLAT,0.000000,0.075352,2024-04-03 22:00:00+00:00,1712203200000000000,2024-04-04 04:00:00+00:00,21600000000000.0,66354.83,65768.009999999,['9.95572024 USDT'],-0.00884,-54.17378088 USDT
BINANCE-1-014,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-040000-001-000-27,O-20240404-080000-001-000-28,SELL,FLAT,0.000000,0.076025,2024-04-04 04:00:00+00:00,1712217600000000000,2024-04-04 08:00:00+00:00,14400000000000.0,65768.009999999,66278.61,['10.03884429 USDT'],-0.00776,-48.85720929 USDT
BINANCE-1-015,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-080000-001-000-29,O-20240404-110000-001-000-30,BUY,FLAT,0.000000,0.075439,2024-04-04 08:00:00+00:00,1712228400000000000,2024-04-04 11:00:00+00:00,10800000000000.0,66278.61,66353.67,['10.00564657 USDT'],0.00113,-4.34319523 USDT
BINANCE-1-016,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-110000-001-000-31,O-20240404-190000-001-000-32,SELL,FLAT,0.000000,0.075354,2024-04-04 11:00:00+00:00,1712257200000000000,2024-04-04 19:00:00+00:00,28800000000000.0,66353.67,67787.91,['10.10810462 USDT'],-0.02162,-118.18382558 USDT
BINANCE-1-017,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-190000-001-000-33,O-20240405-000000-001-000-34,BUY,FLAT,0.000000,0.073759,2024-04-04 19:00:00+00:00,1712275200000000000,2024-04-05 00:00:00+00:00,18000000000000.0,67787.91,67760.929999999,['9.99794689 USDT'],-0.0004,-11.98796471 USDT
BINANCE-1-018,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-000000-001-000-35,O-20240405-050000-001-000-36,SELL,FLAT,0.000000,0.073789,2024-04-05 00:00:00+00:00,1712293200000000000,2024-04-05 05:00:00+00:00,18000000000000.0,67760.929999999,66770.86,['9.92696625 USDT'],0.01461,63.12930898 USDT
BINANCE-1-019,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-050000-001-000-37,O-20240405-060000-001-000-38,BUY,FLAT,0.000000,0.074883,2024-04-05 05:00:00+00:00,1712296800000000000,2024-04-05 06:00:00+00:00,3600000000000.0,66770.86,66832.5,['10.00462041 USDT'],0.00092,-5.38883229 USDT
BINANCE-1-020,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-060000-001-000-39,O-20240405-070000-001-000-40,SELL,FLAT,0.000000,0.074814,2024-04-05 06:00:00+00:00,1712300400000000000,2024-04-05 07:00:00+00:00,3600000000000.0,66832.5,67151.21,['10.02385728 USDT'],-0.00477,-33.86782722 USDT
BINANCE-1-021,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-070000-001-000-41,O-20240405-110000-001-000-42,BUY,FLAT,0.000000,0.074459,2024-04-05 07:00:00+00:00,1712314800000000000,2024-04-05 11:00:00+00:00,14400000000000.0,67151.21,66478.0,['9.94989735 USDT'],-0.01003,-60.07644074 USDT
BINANCE-1-022,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-110000-001-000-43,O-20240405-140000-001-000-44,SELL,FLAT,0.000000,0.075213,2024-04-05 11:00:00+00:00,1712325600000000000,2024-04-05 14:00:00+00:00,10800000000000.0,66478.0,67628.2,['10.08652962 USDT'],-0.0173,-96.59652222 USDT
BINANCE-1-023,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-140000-001-000-45,O-20240405-180000-001-000-46,BUY,FLAT,0.000000,0.073934,2024-04-05 14:00:00+00:00,1712340000000000000,2024-04-05 18:00:00+00:00,14400000000000.0,67628.2,67643.479999999,['10.00117639 USDT'],0.00023,-8.87146487 USDT
BINANCE-1-024,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240405-180000-001-000-47,O-20240406-000000-001-000-48,SELL,FLAT,0.000000,0.073917,2024-04-05 18:00:00+00:00,1712361600000000000,2024-04-06 00:00:00+00:00,21600000000000.0,67643.479999999,67900.57,['10.01900954 USDT'],-0.0038,-29.02233107 USDT
BINANCE-1-025,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-000000-001-000-49,O-20240406-020000-001-000-50,BUY,FLAT,0.000000,0.073637,2024-04-06 00:00:00+00:00,1712368800000000000,2024-04-06 02:00:00+00:00,7200000000000.0,67900.57,67574.59,['9.97598435 USDT'],-0.0048,-33.98017361 USDT
BINANCE-1-026,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-020000-001-000-51,O-20240406-070000-001-000-52,SELL,FLAT,0.000000,0.073992,2024-04-06 02:00:00+00:00,1712386800000000000,2024-04-06 07:00:00+00:00,18000000000000.0,67574.59,67992.02,['10.03084460 USDT'],-0.00618,-40.91732516 USDT
BINANCE-1-027,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-070000-001-000-53,O-20240406-080000-001-000-54,BUY,FLAT,0.000000,0.073538,2024-04-06 07:00:00+00:00,1712390400000000000,2024-04-06 08:00:00+00:00,3600000000000.0,67992.02,67842.179999999,['9.98897540 USDT'],-0.0022,-21.00790932 USDT
BINANCE-1-028,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-080000-001-000-55,O-20240406-100000-001-000-56,SELL,FLAT,0.000000,0.073700,2024-04-06 08:00:00+00:00,1712397600000000000,2024-04-06 10:00:00+00:00,7200000000000.0,67842.179999999,67615.22,['9.98321038 USDT'],0.00335,6.74374162 USDT
BINANCE-1-029,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-100000-001-000-57,O-20240406-140000-001-000-58,BUY,FLAT,0.000000,0.073948,2024-04-06 10:00:00+00:00,1712412000000000000,2024-04-06 14:00:00+00:00,14400000000000.0,67615.22,67993.99,['10.02802986 USDT'],0.0056,17.98125410 USDT
BINANCE-1-030,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-140000-001-000-59,O-20240406-150000-001-000-60,SELL,FLAT,0.000000,0.073536,2024-04-06 14:00:00+00:00,1712415600000000000,2024-04-06 15:00:00+00:00,3600000000000.0,67993.99,68287.3,['10.02158094 USDT'],-0.00431,-31.59042510 USDT
BINANCE-1-031,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-150000-001-000-61,O-20240406-170000-001-000-62,BUY,FLAT,0.000000,0.073220,2024-04-06 15:00:00+00:00,1712422800000000000,2024-04-06 17:00:00+00:00,7200000000000.0,68287.3,68163.619999999,['9.99093637 USDT'],-0.00181,-19.04678597 USDT
BINANCE-1-032,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-170000-001-000-63,O-20240406-180000-001-000-64,SELL,FLAT,0.000000,0.073353,2024-04-06 17:00:00+00:00,1712426400000000000,2024-04-06 18:00:00+00:00,3600000000000.0,68163.619999999,68218.0,['10.00400097 USDT'],-0.0008,-13.99293711 USDT
BINANCE-1-033,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-180000-001-000-65,O-20240406-210000-001-000-66,BUY,FLAT,0.000000,0.073294,2024-04-06 18:00:00+00:00,1712437200000000000,2024-04-06 21:00:00+00:00,10800000000000.0,68218.0,69692.0,['10.10797554 USDT'],0.02161,97.92738046 USDT
BINANCE-1-034,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-210000-001-000-67,O-20240406-230000-001-000-68,SELL,FLAT,0.000000,0.071744,2024-04-06 21:00:00+00:00,1712444400000000000,2024-04-06 23:00:00+00:00,7200000000000.0,69692.0,68896.0,['9.94285747 USDT'],0.01142,47.16536653 USDT
BINANCE-1-035,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240406-230000-001-000-69,O-20240407-040000-001-000-70,BUY,FLAT,0.000000,0.072573,2024-04-06 23:00:00+00:00,1712462400000000000,2024-04-07 04:00:00+00:00,18000000000000.0,68896.0,69244.08,['10.02524003 USDT'],0.00505,15.23596981 USDT
BINANCE-1-036,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240407-040000-001-000-71,O-20240407-080000-001-000-72,SELL,FLAT,0.000000,0.072208,2024-04-07 04:00:00+00:00,1712476800000000000,2024-04-07 08:00:00+00:00,14400000000000.0,69244.08,69479.99,['10.01698765 USDT'],-0.00341,-27.05157693 USDT
